auction_id,after_repair_value,auction_date,baths,bedrooms,cash_only,estimated_value,financing_available,home_square_footage,href,interior_access,lot_size,online_event,propertyViews,property_address,property_city,property_county,property_id,property_occupancy_status,property_state_code,property_type,property_zip,saved_count,trustee_sale,venue_code,venue_id,venue_type,year_built,est_debt,est_opening_bid,opening_bid,auction_status,bid_count,occupancy_status,status_label
2840068,,,,,,,,,/details/336-laguna-vista-alameda-ca-94501-2840068-e_13599,,,,,,,,,,,,,,,,,,,,,,,,,
2756357,,,,,,,,,/details/526-osprey-drive-patterson-ca-95363-2756357-e_13547,,,,,,,,,,,,,,,,,,,,,,,,,
2823450,,,,,,,,,/details/2408-west-windrim-court-elk-grove-ca-95758-2823450-e_13703,,,,,,,,,,,,,,,,,,,,,,,,,
2672554,,,,,,,,,/details/120-paul-wittke-drive-healdsburg-ca-95448-2672554-e_13443,,,,,,,,,,,,,,,,,,,,,,,,,
2837297,,,,,,,,,/details/1966-meridian-ave-2nd-lien-san-jose-ca-95125-2837297-e_13547,,,,,,,,,,,,,,,,,,,,,,,,,
2834873,,,,,,,,,/details/2130-griffin-drive-vallejo-ca-94589-2834873-e_13495,,,,,,,,,,,,,,,,,,,,,,,,,
2799446,,,,,,,,,/details/22558-6th-st-hayward-ca-94541-2799446-e_13495a,,,,,,,,,,,,,,,,,,,,,,,,,
2751069,,,,,,,,,/details/44-solera-lane-american-canyon-ca-94503-2751069-e_13495,,,,,,,,,,,,,,,,,,,,,,,,,
2805858,,,,,,,,,/details/412-harrison-ave-santa-cruz-ca-95062-2805858-e_13547a,,,,,,,,,,,,,,,,,,,,,,,,,
1439334,,,,,,,,,/details/29-kingwood-road-oakland-ca-94619-1439334-e_13391,,,,,,,,,,,,,,,,,,,,,,,,,
2812523,,,,,,,,,/details/230-shasta-st-watsonville-ca-95076-2812523-e_900x,,,,,,,,,,,,,,,,,,,,,,,,,
2124652,,,,,,,,,/details/1808-debonaire-dr-modesto-ca-95350-2124652-e_13547,,,,,,,,,,,,,,,,,,,,,,,,,
2837869,,,,,,,,,/details/6702-south-mariposa-lane-dublin-ca-94568-2837869-e_13495,,,,,,,,,,,,,,,,,,,,,,,,,
