,auction_id,after_repair_value,auction_date,auction_status,baths,bedrooms,bid_count,cash_only,est_opening_bid,estimated_value,financing_available,home_square_footage,href,interior_access,lot_size,my_status,occupancy_status,online_event,propertyViews,property_address,property_city,property_county,property_id,property_occupancy_status,property_state_code,property_type,property_zip,saved_count,status_label,trustee_sale,venue_code,venue_id,venue_type,year_built
2789446,,Not Available,2019-10-09,Unknown,2.0,5.0,0.0,True,600000.0,,False,2096.0,/details/11-watt-avenue-san-rafael-ca-94901-2789446-e_13911,False,0.13,active,,0.0,1341.0,11 WATT AVENUE,San Rafael,Marin,2789446,Occupied,CA,SFR,94901.0,53.0,Active - Scheduled for Auction,True,DY4000,400001.0,Live,1946.0
2788228,,724000,2019-10-23,Unknown,1.0,3.0,0.0,True,490000.0,724000.0,False,1093.0,/details/746-diablo-avenue-novato-ca-94947-2788228-e_13703,False,0.16,active,,0.0,627.0,746 DIABLO AVENUE,Novato,Marin,2788228,,CA,SFR,94947.0,25.0,Active - Scheduled for Auction,True,ZX15000,401296.0,Live,1952.0
2769891,,2179000,2019-09-25,Unknown,2.0,3.0,0.0,True,1300000.0,2179000.0,False,3172.0,/details/500-fawn-drive-san-anselmo-ca-94960-2769891-e_14015,False,1.02,active,,0.0,1272.0,500 FAWN DRIVE,San Anselmo,Marin,2769891,Occupied,CA,SFR,94960.0,27.0,Active - Scheduled for Auction,True,ZT23502,394398.0,Live,1952.0
2767252,,551000,2019-11-06,Unknown,1.5,3.0,0.0,True,95000.0,551000.0,False,1323.0,/details/242-vista-del-mar-san-rafael-ca-94901-2767252-e_13807,False,0.01,active,,0.0,67.0,242 VISTA DEL MAR,San Rafael,Marin,2767252,Occupied,CA,Condo,94901.0,136.0,Active - Scheduled for Auction,True,YV7501,402026.0,Live,1973.0
2790773,,Not Available,2019-10-09,Unknown,4.0,2.0,0.0,True,720000.0,,False,2624.0,/details/3509-evey-road-calistoga-ca-94515-2790773-e_13807,False,10.28,active,,0.0,312.0,3509 EVEY ROAD,Calistoga,Napa,2790773,Occupied,CA,,94515.0,27.0,Active - Scheduled for Auction,True,AC2001,394017.0,Live,1990.0
2731531,,Not Available,2019-11-06,Unknown,,3.0,0.0,True,790000.0,,False,1524.0,/details/2274-and-2276-loma-heights-road-napa-ca-94558-2731531-e_13807,False,1.02,active,,0.0,802.0,2274 AND 2276 LOMA HEIGHTS ROAD,NAPA,Napa,2731531,Occupied,CA,,94558.0,40.0,Active - Scheduled for Auction,True,TT6000,400830.0,Live,1999.0
2686852,,Not Available,2019-12-04,Unknown,2.0,,0.0,True,295000.0,,False,2138.0,/details/2410-harness-pope-valley-ca-94567-2686852-e_14015,False,,active,,0.0,11.0,2410 HARNESS,POPE VALLEY,Napa,2686852,Occupied,CA,SFR,94567.0,24.0,Active - Scheduled for Auction,True,ZJ18500,405062.0,Live,1993.0
2842595,,307000,2019-10-08,Gone,1.0,2.0,0.0,True,140000.0,307000.0,False,1015.0,/details/1135-e-st-rio-linda-ca-95673-2842595-e_13599,False,0.11,active,,0.0,48.0,1135 E ST,Rio Linda,Sacramento,2842595,Occupied,CA,SFR,95673.0,17.0,Completed - Reverted to Beneficiary,True,ZW2061,386312.0,Live,1986.0
2840668,,417000,2019-09-24,Unknown,2.0,3.0,0.0,True,110000.0,417000.0,False,1559.0,/details/3120-key-largo-ct-antelope-ca-95843-2840668-e_13807,False,0.27,active,,0.0,205.0,3120 KEY LARGO CT,Antelope,Sacramento,2840668,Occupied,CA,SFR,95843.0,12.0,Active - Scheduled for Auction,True,EY13033,382145.0,Live,1990.0
2837190,,446000,2019-09-24,Gone,2.0,4.0,0.0,True,300000.0,446000.0,False,1754.0,/details/5108-rosbury-dell-pl-antelope-ca-95843-2837190-e_13495,False,0.26,active,,0.0,241.0,5108 ROSBURY DELL PL,Antelope,Sacramento,2837190,Occupied,CA,SFR,95843.0,19.0,Completed - Reverted to Beneficiary,True,EY13026,382145.0,Live,1992.0
2830607,,442000,2019-09-24,Unknown,2.0,4.0,0.0,True,245000.0,442000.0,False,1750.0,/details/4260-adriatic-sea-way-sacramento-ca-95834-2830607-e_14119,False,0.08,active,,0.0,227.0,4260 ADRIATIC SEA WAY,Sacramento,Sacramento,2830607,Occupied,CA,SFR,95834.0,8.0,Active - Scheduled for Auction,True,EY13015,382145.0,Live,2007.0
2834841,,435000,2019-09-24,Unknown,2.0,3.0,0.0,True,280000.0,435000.0,False,1869.0,/details/7406-myrtle-vista-avenue-sacramento-ca-95831-2834841-e_13911,False,0.17,active,,0.0,446.0,7406 MYRTLE VISTA AVENUE,Sacramento,Sacramento,2834841,Occupied,CA,SFR,95831.0,8.0,Active - Scheduled for Auction,True,EY13024,382145.0,Live,1971.0
2835648,,593000,2019-09-24,Unknown,3.0,5.0,0.0,True,400000.0,593000.0,False,2832.0,/details/10244-stathos-drive-elk-grove-ca-95757-2835648-e_13703,False,0.15,active,,0.0,168.0,10244 STATHOS DRIVE,Elk Grove,Sacramento,2835648,Occupied,CA,SFR,95757.0,5.0,Active - Scheduled for Auction,True,EY13025,382145.0,Live,2003.0
2838925,,325000,2019-09-24,Unknown,2.0,4.0,0.0,True,220000.0,325000.0,False,1345.0,/details/6101-heath-way-sacramento-ca-95823-2838925-e_13807,False,0.13,active,,0.0,83.0,6101 HEATH WAY,Sacramento,Sacramento,2838925,Occupied,CA,SFR,95823.0,8.0,Active - Scheduled for Auction,True,EY13028,382145.0,Live,1972.0
2828626,,302000,2019-09-24,Unknown,2.0,3.0,0.0,True,200000.0,302000.0,False,1034.0,/details/5795-lerner-way-sacramento-ca-95823-2828626-e_13703,False,0.18,active,,0.0,85.0,5795 LERNER WAY,Sacramento,Sacramento,2828626,Occupied,CA,SFR,95823.0,5.0,Active - Scheduled for Auction,True,EY13013,382145.0,Live,1976.0
2835668,,369000,2019-12-17,Unknown,1.0,2.0,0.0,True,260000.0,369000.0,False,905.0,/details/2383-irvin-way-sacramento-ca-95822-2835668-e_14119,False,0.17,active,,0.0,38.0,2383 IRVIN WAY,Sacramento,Sacramento,2835668,Occupied,CA,SFR,95822.0,10.0,Active - Scheduled for Auction,True,AC2003,405066.0,Live,1950.0
2824106,,375000,2019-11-04,Unknown,2.0,3.0,0.0,True,205000.0,375000.0,False,1008.0,/details/8848-pershing-avenue-orangevale-ca-95662-2824106-e_13807,False,0.23,active,,0.0,186.0,8848 PERSHING AVENUE,Orangevale,Sacramento,2824106,Occupied,CA,SFR,95662.0,21.0,Active - Scheduled for Auction,True,CY4504,398238.0,Live,1958.0
2828999,,Not Available,2019-11-04,Unknown,1.0,3.0,0.0,True,191433.5,,False,800.0,/details/326-black-bird-dr-sacramento-ca-95831-2828999-e_13807,False,0.52,active,,0.0,152.0,326 BLACK BIRD DR,Sacramento,Sacramento,2828999,Occupied,CA,SFR,95831.0,24.0,Active - Scheduled for Auction,True,CY4505,398238.0,Live,1946.0
2822386,,378000,2019-09-24,Unknown,2.0,3.0,0.0,True,170000.0,378000.0,False,1470.0,/details/3879-8th-ave-sacramento-ca-95817-2822386-e_13703,False,0.1,active,,0.0,691.0,3879 8TH AVE,Sacramento,Sacramento,2822386,Occupied,CA,SFR,95817.0,56.0,Active - Scheduled for Auction,True,EY13032,382145.0,Live,2015.0
2809511,,549000,2019-10-08,Unknown,2.0,3.0,0.0,True,240000.0,549000.0,False,1590.0,/details/5607-pecan-avenue-orangevale-ca-95662-2809511-e_13911,False,0.26,active,,0.0,578.0,5607 PECAN AVENUE,Orangevale,Sacramento,2809511,Occupied,CA,Duplex,95662.0,23.0,Active - Scheduled for Auction,True,ZW2020,386312.0,Live,1958.0
1328453,,341000,2019-10-08,Unknown,2.0,4.0,0.0,True,90000.0,341000.0,False,1256.0,/details/2943-betlen-court-rancho-cordova-ca-95670-1328453-e_14119,False,0.19,active,,0.0,595.0,2943 BETLEN COURT,Rancho Cordova,Sacramento,1328453,Occupied,CA,SFR,95670.0,58.0,Active - Scheduled for Auction,True,ZW2026,386312.0,Live,1959.0
2815516,,397000,2019-12-02,Unknown,2.0,3.0,0.0,True,220000.0,397000.0,False,1367.0,/details/6025-krisee-ct-citrus-heights-ca-95621-2815516-e_14015,False,0.11,active,,0.0,138.0,6025 KRISEE CT,Citrus Heights,Sacramento,2815516,Occupied,CA,SFR,95621.0,27.0,Active - Scheduled for Auction,True,UA1500,401312.0,Live,1995.0
2819657,,304000,2019-10-22,Unknown,,,0.0,True,165000.0,304000.0,False,,/details/2320-wyda-way-sacramento-ca-95825-2819657-e_14119,False,,active,,0.0,682.0,2320 WYDA WAY,Sacramento,Sacramento,2819657,Occupied,CA,,95825.0,32.0,Active - Scheduled for Auction,True,DY13005,394019.0,Live,
2817595,,474000,2019-10-22,Unknown,2.0,4.0,0.0,True,258732.23,474000.0,False,1647.0,/details/8444-menke-way-citrus-heights-ca-95610-2817595-e_13703,False,0.22,active,,0.0,361.0,8444 MENKE WAY,Citrus Heights,Sacramento,2817595,Occupied,CA,SFR,95610.0,39.0,Active - Scheduled for Auction,True,DY13004,394019.0,Live,1978.0
2820657,,487000,2019-10-22,Unknown,2.0,3.0,0.0,True,290000.0,487000.0,False,1846.0,/details/5346-12th-avenue-sacramento-ca-95820-2820657-e_13703,False,0.22,active,,0.0,62.0,5346 12TH AVENUE,Sacramento,Sacramento,2820657,Occupied,CA,SFR,95820.0,25.0,Active - Scheduled for Auction,True,DY13018,394019.0,Live,1957.0
2820510,,316000,2019-10-20,Not started,,,0.0,,,,,,/details/4025-w-nichols-ave-sacramento-ca-95820-2820510-o_1261,,,active,Occupied,1.0,99.0,4025 W NICHOLS AVE,Sacramento,Sacramento,2820510,,,SFR,95820,,For Sale,,BU56602,414933.0,,1928
2819170,,,,,,,,,,,,,/details/7708-quinby-way-sacramento-ca-95823-2819170-o_1261l,,,canceled,,,,,[],['Sacramento'],,,,,,,,,,,,
2816144,,1078000,2019-10-22,Unknown,3.0,5.0,0.0,True,650000.0,1078000.0,False,3622.0,/details/9744-silvergate-lane-elk-grove-ca-95624-2816144-e_13703,False,0.87,active,,0.0,2398.0,9744 SILVERGATE LANE,Elk Grove,Sacramento,2816144,Occupied,CA,SFR,95624.0,38.0,Active - Scheduled for Auction,True,DY13002,394019.0,Live,2003.0
2236782,,520000,2019-10-08,Unknown,3.0,5.0,0.0,True,325000.0,520000.0,False,2630.0,/details/5700-la-venta-way-sacramento-ca-95835-2236782-e_13911,False,0.14,active,,0.0,681.0,5700 LA VENTA WAY,Sacramento,Sacramento,2236782,Occupied,CA,SFR,95835.0,22.0,Active - Scheduled for Auction,True,ZW2032,386312.0,Live,2005.0
2814598,,442000,2019-10-22,Unknown,2.0,5.0,0.0,True,,442000.0,False,2397.0,/details/1301-bell-ave-sacramento-ca-95838-2814598-e_13703a,False,0.47,active,,0.0,330.0,1301 BELL AVE,Sacramento,Sacramento,2814598,Occupied,CA,SFR,95838.0,27.0,Active - Scheduled for Auction,True,AI5001,412023.0,Live,1995.0
2805520,,385000,2019-10-08,Unknown,2.0,3.0,0.0,True,185000.0,385000.0,False,1516.0,/details/8209-alba-ct-citrus-heights-ca-95610-2805520-e_13599,False,0.19,active,,0.0,541.0,8209 ALBA CT,Citrus Heights,Sacramento,2805520,Occupied,CA,SFR,95610.0,42.0,Active - Scheduled for Auction,True,ZW2009,386312.0,Live,1978.0
2796301,,294000,2019-11-19,Unknown,1.0,3.0,0.0,True,165000.0,294000.0,False,1064.0,/details/9921-redstone-drive-sacramento-ca-95827-2796301-e_13911,False,0.16,active,,0.0,185.0,9921 REDSTONE DRIVE,Sacramento,Sacramento,2796301,Occupied,CA,SFR,95827.0,27.0,Active - Scheduled for Auction,True,AE3003,398278.0,Live,1961.0
2801308,,299000,2019-10-22,Unknown,1.0,2.0,0.0,True,120000.0,299000.0,False,756.0,/details/451-peralta-avenue-sacramento-ca-95833-2801308-e_13703,False,0.47,active,,0.0,610.0,451 PERALTA AVENUE,Sacramento,Sacramento,2801308,Occupied,CA,SFR,95833.0,29.0,Active - Scheduled for Auction,True,DY13001,394019.0,Live,1942.0
2810555,,401000,2019-11-19,Unknown,1.0,3.0,0.0,True,235000.0,401000.0,False,1404.0,/details/7925-twin-oaks-ave-citrus-heights-ca-95610-2810555-e_13911,False,0.26,active,,0.0,60.0,7925 TWIN OAKS AVE,Citrus Heights,Sacramento,2810555,Occupied,CA,SFR,95610.0,45.0,Active - Scheduled for Auction,True,AE3006,398278.0,Live,1957.0
2807241,,472000,2019-09-24,Unknown,2.0,3.0,0.0,True,325000.0,472000.0,False,1706.0,/details/36-fallwind-circle-sacramento-ca-95831-2807241-e_13495,False,0.21,active,,0.0,262.0,36 FALLWIND CIRCLE,Sacramento,Sacramento,2807241,Occupied,CA,SFR,95831.0,18.0,Active - Scheduled for Auction,True,EY13027,382145.0,Live,1982.0
2802761,,308000,2019-09-24,Unknown,2.0,4.0,0.0,True,65000.0,308000.0,False,1058.0,/details/5570-ontario-street-sacramento-ca-95820-2802761-e_13495,False,0.13,active,,0.0,1285.0,5570 ONTARIO STREET,Sacramento,Sacramento,2802761,Occupied,CA,SFR,95820.0,101.0,Active - Scheduled for Auction,True,EY13014,382145.0,Live,1957.0
2799764,,292000,2019-10-22,Unknown,2.0,3.0,0.0,True,,292000.0,False,1090.0,/details/4124-cortright-way-north-highlands-ca-95660-2799764-e_13391a,False,0.17,active,,0.0,0.0,4124 CORTRIGHT WAY,North Highlands,Sacramento,2799764,Occupied,CA,SFR,95660.0,18.0,Active - Scheduled for Auction,True,AI5000,412023.0,Live,1963.0
2806386,,473000,2019-11-19,Unknown,2.0,4.0,0.0,True,245000.0,473000.0,False,2109.0,/details/8814-boreal-way-elk-grove-ca-95758-2806386-e_13911,False,0.14,active,,0.0,353.0,8814 BOREAL WAY,Elk Grove,Sacramento,2806386,,CA,SFR,95758.0,32.0,Active - Scheduled for Auction,True,AE3000,398278.0,Live,1990.0
2800025,,350000,2019-09-24,Unknown,3.0,4.0,0.0,True,90000.0,350000.0,False,1560.0,/details/2-odom-court-sacramento-ca-95823-2800025-e_13495,False,0.19,active,,0.0,2307.0,2 ODOM COURT,Sacramento,Sacramento,2800025,Occupied,CA,SFR,95823.0,110.0,Active - Scheduled for Auction,True,EY13007,382145.0,Live,1985.0
2802215,,407000,2019-10-08,Unknown,2.0,3.0,0.0,True,200000.0,407000.0,False,1352.0,/details/8337-argo-dr-citrus-heights-ca-95610-2802215-e_13599,False,0.18,active,,0.0,78.0,8337 ARGO DR,Citrus Heights,Sacramento,2802215,Occupied,CA,SFR,95610.0,48.0,Active - Scheduled for Auction,True,ZW2052,386312.0,Live,1976.0
2805768,,487000,2019-09-24,Unknown,2.0,3.0,0.0,True,,487000.0,False,1715.0,/details/3991-71st-st-sacramento-ca-95820-2805768-e_13495a,False,0.23,active,,0.0,40.0,3991 71ST ST,Sacramento,Sacramento,2805768,Occupied,CA,SFR,95820.0,13.0,Active - Scheduled for Auction,True,AC2001,405099.0,Live,1965.0
2798702,,437000,2019-09-19,Unknown,3.0,4.0,0.0,True,,437000.0,False,2060.0,/details/8057-braemore-dr-sacramento-ca-95828-2798702-e_13443a,False,0.14,active,,0.0,246.0,8057 BRAEMORE DR,Sacramento,Sacramento,2798702,Occupied,CA,SFR,95828.0,37.0,Active - Scheduled for Auction,True,AB1501,391834.0,Live,1985.0
2799202,,316000,2019-09-24,Unknown,2.0,3.0,0.0,True,,316000.0,False,1172.0,/details/7815-charmette-way-sacramento-ca-95823-2799202-e_13495a,False,0.13,active,,0.0,5.0,7815 CHARMETTE WAY,Sacramento,Sacramento,2799202,Occupied,CA,SFR,95823.0,6.0,Active - Scheduled for Auction,True,AC2000,405099.0,Live,1974.0
2799205,,316000,2019-10-01,Unknown,2.0,3.0,0.0,True,,316000.0,False,1434.0,/details/7621-suncove-ln-sacramento-ca-95828-2799205-e_13547a,False,0.01,active,,0.0,25.0,7621 SUNCOVE LN,Sacramento,Sacramento,2799205,Occupied,CA,Condo,95828.0,19.0,Active - Scheduled for Auction,True,ZT23500,405144.0,Live,1995.0
1455760,,348000,2019-09-23,Unknown,3.0,3.0,0.0,True,,348000.0,False,2005.0,/details/3335-sacramento-drive-redding-ca-96001-1455760-e_13495a,False,0.39,active,,0.0,225.0,3335 SACRAMENTO DRIVE,Redding,Shasta,1455760,Occupied,CA,SFR,96001.0,8.0,Active - Scheduled for Auction,True,ZT2000,401990.0,Live,1959.0
2798694,,1654000,2019-10-02,Unknown,4.0,4.0,0.0,True,,1654000.0,False,5051.0,/details/9780-wexford-cir-granite-bay-ca-95746-2798694-e_13547a,False,,active,,0.0,2502.0,9780 WEXFORD CIR,Granite Bay,Placer,2798694,Occupied,CA,SFR,95746.0,51.0,Active - Scheduled for Auction,True,AA1000,386628.0,Live,2004.0
2831187,,1194000,2019-10-23,Unknown,1.0,2.0,0.0,True,215000.0,1194000.0,False,1075.0,/details/1782-revere-avenue-san-francisco-ca-94124-2831187-e_13703,False,0.06,active,,0.0,97.0,1782 REVERE AVENUE,San Francisco,San Francisco,2831187,Occupied,CA,SFR,94124.0,51.0,Active - Scheduled for Auction,True,YT10500,411035.0,Live,1907.0
2822988,,1281000,2019-10-30,Unknown,1.0,3.0,0.0,True,570000.0,1281000.0,False,1160.0,/details/487-alhambra-road-south-san-francisco-ca-94080-2822988-e_13755,False,0.13,active,,0.0,766.0,487 ALHAMBRA ROAD,South San Francisco,San Mateo,2822988,Occupied,CA,SFR,94080.0,50.0,Active - Scheduled for Auction,True,TP7000,400826.0,Live,1954.0
2791103,,1019000,2019-10-10,Unknown,1.0,,0.0,True,,1019000.0,False,1151.0,/details/277-sadowa-st-san-francisco-ca-94112-2791103-e_13859a,False,0.07,active,,0.0,1408.0,277 SADOWA ST,San Francisco,San Francisco,2791103,Occupied,CA,SFR,94112.0,61.0,Active - Scheduled for Auction,True,AA1000,395402.0,Live,1946.0
2765404,,1546000,2019-10-09,Unknown,1.0,,0.0,True,180000.0,1546000.0,False,1335.0,/details/2446-27th-avenue-san-francisco-ca-94116-2765404-e_13911,False,0.07,active,,0.0,1105.0,2446 27TH AVENUE,San Francisco,San Francisco,2765404,Occupied,CA,SFR,94116.0,211.0,Active - Scheduled for Auction,True,YC2000,404612.0,Live,1925.0
2689164,,Not Available,2019-11-06,Unknown,3.0,3.0,0.0,True,32500.0,,False,1360.0,/details/132-albatross-court-15-san-francisco-ca-94124-2689164-e_13807,False,0.01,active,,0.0,151.0,132 ALBATROSS COURT #15,San Francisco,San Francisco,2689164,Occupied,CA,Condo,94124.0,350.0,Active - Scheduled for Auction,True,AF3500,411046.0,Live,1981.0
2840460,,351000,2019-10-03,Unknown,3.0,3.0,0.0,True,235000.0,351000.0,False,1645.0,/details/2720-blackwood-court-stockton-ca-95210-2840460-e_13859,False,0.13,active,,0.0,12.0,2720 BLACKWOOD COURT,Stockton,San Joaquin,2840460,Occupied,CA,SFR,95210.0,1.0,Active - Scheduled for Auction,True,ZV24512,385706.0,Live,1991.0
2824498,,267000,2019-11-14,Unknown,1.0,2.0,0.0,True,,267000.0,False,1060.0,/details/658-s-tuxedo-ave-stockton-ca-95204-2824498-e_13859,False,0.11,active,,0.0,3.0,658 S TUXEDO AVE,Stockton,San Joaquin,2824498,Occupied,CA,SFR,95204.0,0.0,Active - Scheduled for Auction,True,AA1004,392521.0,Live,1916.0
1300924,,420000,2019-10-03,Unknown,2.0,4.0,0.0,True,270000.0,420000.0,False,2054.0,/details/203-s-lincoln-avenue-manteca-ca-95336-1300924-e_13859,False,0.32,active,,0.0,52.0,203 S LINCOLN AVENUE,Manteca,San Joaquin,1300924,Occupied,CA,SFR,95336.0,1.0,Active - Scheduled for Auction,True,ZV24508,385706.0,Live,1937.0
2834843,,490000,2019-10-03,Unknown,2.0,3.0,0.0,True,235000.0,490000.0,False,1248.0,/details/9001-south-endow-road-french-camp-ca-95231-2834843-e_13859,False,0.97,active,,0.0,106.0,9001 SOUTH ENDOW ROAD,French Camp,San Joaquin,2834843,Occupied,CA,,95231.0,1.0,Active - Scheduled for Auction,True,ZV24506,385706.0,Live,1971.0
2833046,,446000,2019-09-19,Unknown,2.0,4.0,0.0,True,245000.0,446000.0,False,1528.0,/details/807-limestone-avenue-lathrop-ca-95330-2833046-e_14067,False,0.12,active,,0.0,196.0,807 LIMESTONE AVENUE,Lathrop,San Joaquin,2833046,Occupied,CA,SFR,95330.0,9.0,Active - Scheduled for Auction,True,ZW25015,389263.0,Live,1999.0
2819183,,512000,2019-09-19,Gone,3.0,3.0,0.0,True,300000.0,512000.0,False,1599.0,/details/1638-union-ln-tracy-ca-95377-2819183-e_13443,False,0.04,active,,0.0,391.0,1638 UNION LN,Tracy,San Joaquin,2819183,Occupied,CA,SFR,95377.0,11.0,Completed - Reverted to Beneficiary,True,ZW25002,389263.0,Live,2016.0
2835678,,285000,2019-09-19,Gone,1.0,2.0,0.0,True,145000.0,285000.0,False,999.0,/details/1029-west-oak-street-stockton-ca-95203-2835678-e_13443,False,0.12,active,,0.0,164.0,1029 WEST OAK STREET,Stockton,San Joaquin,2835678,Occupied,CA,SFR,95203.0,8.0,Completed - Reverted to Beneficiary,True,ZW25017,389263.0,Live,1948.0
2834844,,358000,2019-09-19,Gone,2.0,3.0,0.0,True,205000.0,358000.0,False,1519.0,/details/8700-eastwood-crt-stockton-ca-95209-2834844-e_13443,False,0.19,active,,0.0,119.0,8700 EASTWOOD CRT,Stockton,San Joaquin,2834844,Occupied,CA,SFR,95209.0,10.0,Completed - Reverted to Beneficiary,True,ZW25016,389263.0,Live,1979.0
2823368,,587000,2019-10-31,Unknown,3.0,3.0,0.0,True,365000.0,587000.0,False,1972.0,/details/4466-twin-creeks-lane-tracy-ca-95377-2823368-e_13755,False,0.15,active,,0.0,56.0,4466 TWIN CREEKS LANE,Tracy,San Joaquin,2823368,Occupied,CA,SFR,95377.0,16.0,Active - Scheduled for Auction,True,BF3503,392008.0,Live,2001.0
2809501,,425000,2019-11-14,Unknown,2.0,3.0,0.0,True,285000.0,425000.0,False,1364.0,/details/13480-brookwood-way-lathrop-ca-95330-2809501-e_13859,False,0.13,active,,0.0,4.0,13480 BROOKWOOD WAY,Lathrop,San Joaquin,2809501,Occupied,CA,SFR,95330.0,10.0,Active - Scheduled for Auction,True,AA1003,392521.0,Live,2002.0
2802265,,314000,2019-10-31,Unknown,2.0,3.0,0.0,True,85000.0,314000.0,False,1503.0,/details/1014-sunnyoak-way-stockton-ca-95209-2802265-e_13755,False,0.14,active,,0.0,103.0,1014 SUNNYOAK WAY,Stockton,San Joaquin,2802265,Occupied,CA,SFR,95209.0,36.0,Active - Scheduled for Auction,True,BF3505,392008.0,Live,1976.0
2801310,,413000,2019-10-03,Unknown,2.0,4.0,0.0,True,260000.0,413000.0,False,2194.0,/details/7011-shoreham-place-stockton-ca-95207-2801310-e_13963,False,0.25,active,,0.0,145.0,7011 SHOREHAM PLACE,Stockton,San Joaquin,2801310,Occupied,CA,SFR,95207.0,14.0,Active - Scheduled for Auction,True,ZV24507,385706.0,Live,1976.0
2802267,,464000,2019-10-03,Unknown,2.0,3.0,0.0,True,115000.0,464000.0,False,1774.0,/details/1434-junewood-place-manteca-ca-95336-2802267-e_13859,False,0.15,active,,0.0,622.0,1434 JUNEWOOD PLACE,Manteca,San Joaquin,2802267,Occupied,CA,SFR,95336.0,38.0,Active - Scheduled for Auction,True,ZV24505,385706.0,Live,1979.0
2792410,,Not Available,2019-10-17,Unknown,,,0.0,True,,,False,,/details/6669-embarcadero-dr-18-stockton-ca-95219-2792410-e_13651,False,,active,,0.0,167.0,6669 EMBARCADERO DR 18,STOCKTON,San Joaquin,2792410,Occupied,CA,,95219.0,5.0,Active - Scheduled for Auction,True,BD15503,387484.0,Live,
2788590,,523000,2019-10-03,Unknown,4.0,6.0,0.0,True,290000.0,523000.0,False,2924.0,/details/9626-salvatore-ct-stockton-ca-95212-2788590-e_13755,False,0.14,active,,0.0,254.0,9626 SALVATORE CT,Stockton,San Joaquin,2788590,Occupied,CA,SFR,95212.0,22.0,Active - Scheduled for Auction,True,ZV24510,385706.0,Live,2005.0
2791923,,527000,2019-11-26,Unknown,3.0,4.0,0.0,True,255000.0,527000.0,False,2641.0,/details/1973-oak-tree-lane-stockton-ca-95209-2791923-e_13963,False,0.17,active,,0.0,2.0,1973 OAK TREE LANE,Stockton,San Joaquin,2791923,Occupied,CA,SFR,95209.0,33.0,Active - Scheduled for Auction,True,TZ1501,401311.0,Live,2004.0
2788931,,416000,2019-10-03,Unknown,2.0,3.0,0.0,True,210000.0,416000.0,False,1186.0,/details/3024-carousel-circle-stockton-ca-95219-2788931-e_14379,False,0.1,active,,0.0,1043.0,3024 CAROUSEL CIRCLE,Stockton,San Joaquin,2788931,Occupied,CA,SFR,95219.0,21.0,Active - Scheduled for Auction,True,ZV24500,385706.0,Live,1993.0
2782062,,398000,2019-10-03,Unknown,3.0,3.0,0.0,True,220000.0,398000.0,False,1269.0,/details/1528-w-lockeford-street-lodi-ca-95242-2782062-e_14171,False,0.14,active,,0.0,89.0,1528 W LOCKEFORD STREET,Lodi,San Joaquin,2782062,Occupied,CA,SFR,95242.0,21.0,Active - Scheduled for Auction,True,ZV24517,385706.0,Live,1954.0
2789279,,400000,2019-09-16,Gone,,,9.0,,,,,,/details/1520-franklin-avenue-tracy-ca-95376-2789279-o_1261l,,,active,Occupied,True,218.0,1520 FRANKLIN AVENUE,TRACY,San Joaquin,2789279,,,SFR,95376,,For Sale - New Date Pending,,ZC70356,397359.0,,1957
2766724,,443000,2019-11-14,Unknown,3.0,3.0,0.0,True,250000.0,443000.0,False,1982.0,/details/3615-harpers-ferry-dr-stockton-ca-95209-2766724-e_13859,False,0.22,active,,0.0,606.0,3615 HARPERS FERRY DR,Stockton,San Joaquin,2766724,Occupied,CA,SFR,95219.0,33.0,Active - Scheduled for Auction,True,AA1000,392521.0,Live,1967.0
2766723,,442000,2019-11-26,Unknown,2.0,3.0,0.0,True,260000.0,442000.0,False,1596.0,/details/1032-placer-ave-manteca-ca-95336-2766723-e_13963,False,0.16,active,,0.0,197.0,1032 PLACER AVE,Manteca,San Joaquin,2766723,Occupied,CA,SFR,95336.0,21.0,Active - Scheduled for Auction,True,TZ1500,401311.0,Live,1982.0
2764332,,293000,2019-10-31,Unknown,2.0,3.0,0.0,True,120000.0,293000.0,False,1023.0,/details/1805-nevada-street-stockton-ca-95206-2764332-e_13755,False,0.12,active,,0.0,233.0,1805 NEVADA STREET,Stockton,San Joaquin,2764332,Occupied,CA,SFR,95206.0,52.0,Active - Scheduled for Auction,True,BF3502,392008.0,Live,1994.0
2758413,,659000,2019-10-31,Unknown,3.0,4.0,0.0,True,320000.0,659000.0,False,2776.0,/details/981-ben-ingram-wy-tracy-ca-95377-2758413-e_13755,False,0.13,active,,0.0,485.0,981 BEN INGRAM WY,Tracy,San Joaquin,2758413,Occupied,CA,SFR,95377.0,64.0,Active - Scheduled for Auction,True,BF3501,392008.0,Live,2004.0
2752502,,497000,2019-09-19,Unknown,2.0,4.0,0.0,True,290000.0,497000.0,False,1630.0,/details/2521-creekside-drive-lodi-ca-95242-2752502-e_13651,False,0.14,active,,0.0,513.0,2521 CREEKSIDE DRIVE,Lodi,San Joaquin,2752502,Occupied,CA,SFR,95242.0,29.0,Active - Scheduled for Auction,True,ZW25019,389263.0,Live,2001.0
2740513,,299000,2019-11-14,Unknown,1.0,3.0,0.0,True,180000.0,299000.0,False,1505.0,/details/2410-east-poplar-street-stockton-ca-95205-2740513-e_13859,False,0.26,active,,0.0,45.0,2410 EAST POPLAR STREET,Stockton,San Joaquin,2740513,Occupied,CA,SFR,95205.0,22.0,Active - Scheduled for Auction,True,AA1002,392521.0,Live,1940.0
